adm3_id,year,pre_school,school_age,university_age,working_age,retirement_age,eighty_plus,total
YE150429,2020,711.520866394043,1044.0462341308594,756.6879272460938,1331.1640167236328,172.2208480834961,19.426011741161346,4035.0659043192863
YE150429,2025,846.8526000976562,1260.8672485351562,879.7490081787109,1650.2646713256836,213.98332023620605,22.871063143014908,4874.587911516428
YE150429,2030,911.6289138793945,1508.977783203125,1014.7623596191406,1994.196117401123,277.91436195373535,27.4679614007473,5734.947497457266
YE150430,2015,198.85422897338867,310.3180694580078,233.49043655395508,356.4212837219238,50.02180314064026,5.461527869105339,1154.567349717021
YE150430,2020,233.14207077026367,342.09973907470703,247.9418487548828,436.1788110733032,56.43113446235657,6.365264415740967,1322.1588685512543
YE150430,2025,263.38720893859863,392.1536178588867,273.6186408996582,513.2636222839355,66.55287408828735,7.113325402140617,1516.089289471507
YE150430,2030,274.76046562194824,454.79845428466797,305.8443603515625,601.0408687591553,83.76198768615723,8.27869762480259,1728.4848343282938
YE150433,2015,579.8209762573242,904.8282928466797,680.8135528564453,1039.256483078003,145.85405254364014,15.924789845943451,3366.4981474280357
YE150433,2020,694.9345092773438,1019.7082824707031,739.0486602783203,1300.1330299377441,168.20620822906494,18.973171830177307,3941.0038620233536
YE150433,2025,792.4683990478516,1179.8953857421875,823.2522583007812,1544.2860221862793,200.24151229858398,21.402294278144836,4561.545871853828
YE150433,2030,826.6877136230469,1368.3784790039062,920.2117156982422,1808.3865432739258,252.01963329315186,24.90861940383911,5200.592704296112
YE150721,2015,4902.383483886719,7286.642578125,6161.446533203125,11208.49380493164,1425.0848388671875,138.24133491516113,31122.292573928833
YE150721,2020,5962.9290771484375,8333.800903320312,6770.4019775390625,14219.868530273438,1672.1762466430664,166.99932146072388,37126.17605638504
YE150721,2025,6763.593078613281,9591.048828125,7495.8228759765625,16788.525634765625,1992.1973724365234,187.30082035064697,42818.48861026764
YE150721,2030,7021.275451660156,11069.585205078125,8342.4140625,19557.057556152344,2507.1586532592773,217.95058822631836,48715.44151687622
YE150434,2015,754.6772079467773,1177.8658447265625,886.5064697265625,1354.1130676269531,189.92620086669922,20.724845111370087,4383.813636004925
YE150434,2020,884.3654403686523,1297.8630065917969,940.8968048095703,1656.1521835327148,214.15176963806152,24.142711728811264,5017.571916669607
YE150434,2025,998.9446487426758,1487.5182495117188,1038.166748046875,1948.4233207702637,252.52733612060547,26.97644430398941,5752.556747496128
YE150434,2030,1041.6976165771484,1724.5293884277344,1159.9933166503906,2280.6607971191406,317.70707988739014,31.385825991630554,6555.974024653435
YE150435,2015,1977.9360046386719,3086.6290283203125,2322.4505615234375,3545.2024459838867,497.55007553100586,54.32403910160065,11484.092155098915
YE150435,2020,2352.9241790771484,3452.5504150390625,2502.2869262695312,4402.01847076416,569.5161514282227,64.23981523513794,13343.535957813263
YE150435,2025,2658.1653747558594,3957.7060546875,2761.4231567382812,5179.976318359375,671.6672058105469,71.7893990278244,15300.727509379387
YE150435,2030,2793.5955200195312,4624.111267089844,3109.6376953125,6111.014450073242,851.6406631469727,84.17273569107056,17574.17233133316
YE150442,2015,2163.4654083251953,3376.1536865234375,2540.29541015625,3877.740951538086,544.2200260162354,59.419616639614105,12561.295099198818
YE150442,2020,2580.088623046875,3785.87890625,2743.8717041015625,4827.014144897461,624.5003700256348,70.44190061092377,14631.795648932457
YE150442,2025,2922.2479858398438,4350.895080566406,3035.76416015625,5694.594833374023,738.3958015441895,78.92151272296906,16820.819374203682
YE150442,2030,3049.2733764648438,5047.3232421875,3394.240478515625,6670.311996459961,929.5853729248047,91.87650322914124,19182.610969781876
YE150436,2015,3089.1539611816406,4862.5211181640625,3682.0443725585938,5591.820983886719,783.1377906799316,85.03551936149597,18093.713745832443
YE150436,2020,3624.6369018554688,5365.4901123046875,3913.774169921875,6848.490829467773,884.3600616455078,99.18566942214966,20735.937744617462
YE150436,2025,4096.685272216797,6153.1622314453125,4321.518371582031,8061.41926574707,1043.6880264282227,110.89188551902771,23787.36505293846
YE150436,2030,4273.6856689453125,7136.7320556640625,4830.6697998046875,9440.030822753906,1313.729881286621,129.0603847503662,27123.908613204956
YE150437,2015,16394.946533203125,25546.3193359375,19293.48388671875,29642.200439453125,4144.46142578125,450.66821336746216,95472.07983446121
YE150437,2020,19271.650390625,28234.27880859375,20540.259765625,36378.01599121094,4688.773193359375,526.5999059677124,109639.57805538177
YE150437,2025,21892.76123046875,32545.48828125,22792.5224609375,43041.591064453125,5561.62890625,591.7476606369019,126425.73960399628
YE150437,2030,22845.7470703125,37757.9814453125,25485.18359375,50412.54541015625,7002.82958984375,689.0227642059326,144193.30987358093
YE150722,2015,314.95631408691406,468.0959930419922,396.0335235595703,720.2454891204834,91.49975728988647,8.872422248125076,1999.7034993469715
YE150722,2020,336.38890075683594,470.1007766723633,382.1112823486328,802.3362808227539,94.27951097488403,9.411853194236755,2094.6286047697067
YE150722,2025,376.18065643310547,533.4037094116211,417.06861114501953,933.8788948059082,110.7494797706604,10.408544510602951,2381.6898960769176
YE150722,2030,452.8553009033203,713.9244232177734,538.2252197265625,1261.5030555725098,161.64810991287231,14.048213988542557,3142.204323321581
YE150438,2015,494.95329666137695,772.3896484375,581.1636657714844,887.1416912078857,124.50559282302856,13.593893468379974,2873.7477883696556
YE150438,2020,582.8493804931641,855.2408142089844,619.8484039306641,1090.4361820220947,141.07640171051025,15.912991613149643,3305.364173978567
YE150438,2025,658.46142578125,980.374267578125,684.0397644042969,1283.1462631225586,166.3805456161499,17.783144921064377,3790.1854114234447
YE150438,2030,686.8943405151367,1136.9848175048828,764.6032867431641,1502.587158203125,209.4028959274292,20.696527779102325,4321.16902667284
YE150439,2015,915.6599044799805,1428.9150390625,1075.1485290527344,1641.205711364746,230.3343849182129,25.14861536026001,5316.412184238434
YE150439,2020,1073.54443359375,1575.2594909667969,1141.6925811767578,2008.4634399414062,259.8472204208374,29.31002587080002,6088.117191970348
YE150439,2025,1213.1279678344727,1806.2095947265625,1260.2525024414062,2364.0266723632812,306.5340852737427,32.7630977332592,6982.9139203727245
YE150439,2030,1265.5116424560547,2094.743621826172,1408.6801147460938,2768.31746673584,385.79711627960205,38.13066017627716,7961.180622220039
YE150440,2015,142.33878707885742,222.1240119934082,167.13119506835938,255.1244297027588,35.80534791946411,3.9093337431550026,826.4331055060029
YE150440,2020,166.88183403015137,244.8731575012207,177.4754295349121,312.2144536972046,40.39309620857239,4.55621962249279,946.394190594554
YE150440,2025,188.531156539917,280.7014617919922,195.85475158691406,367.39133071899414,47.63819432258606,5.091682434082031,1085.2085773944855
YE150440,2030,196.67205047607422,325.5422821044922,218.9217529296875,430.2218246459961,59.95639181137085,5.925840273499489,1237.2401422411203
YE150443,2015,508.60823822021484,798.8603363037109,603.9668273925781,918.3955707550049,128.68884372711182,13.99261550605297,2972.5124319046736
YE150443,2020,596.9599418640137,881.7369537353516,642.1457977294922,1125.1406555175781,145.35999393463135,16.326104387640953,3407.669447168708
YE150443,2025,674.6286239624023,1011.0716094970703,708.9468994140625,1324.306510925293,171.51948738098145,18.25092387199402,3908.7240550518036
YE150443,2030,703.7721862792969,1172.663558959961,792.4661102294922,1550.78218460083,215.89131927490234,21.241106122732162,4456.816465467215
YE150723,2015,2554.739044189453,3801.45947265625,3208.16455078125,5792.428573608398,734.9228324890137,71.42000889778137,16163.134482622147
YE150723,2020,2885.332733154297,4037.2404174804688,3273.568115234375,6821.2364501953125,800.4452209472656,80.09161376953125,17897.91455078125
YE150723,2025,3302.475860595703,4688.5428466796875,3657.4713134765625,8126.699554443359,962.3744621276855,90.65643763542175,20828.22047495842
YE150723,2030,3437.6558227539062,5425.9676513671875,4081.958740234375,9492.317443847656,1214.228775024414,105.74003982543945,23757.86847305298
YE150444,2015,720.7525634765625,1124.7211151123047,846.7590637207031,1295.7752494812012,181.50214672088623,19.785090506076813,4189.2952290177345
YE150444,2020,842.4324569702148,1236.1136779785156,896.3554382324219,1580.3749465942383,204.11524200439453,22.989521265029907,4782.381283044815
YE150444,2025,948.7696685791016,1412.520263671875,986.0607147216797,1853.5216979980469,239.9829568862915,25.613091945648193,5466.468393802643
YE150444,2030,1017.5415954589844,1684.2414245605469,1133.0804748535156,2230.872573852539,310.50556087493896,30.651360869407654,6406.892990469933
YE150445,2015,692.335578918457,1080.3723449707031,812.9899749755859,1241.1645374298096,174.1660976409912,19.013973087072372,4020.0425070226192
YE150445,2020,812.283332824707,1191.8626403808594,863.9043426513672,1519.9305038452148,196.61937713623047,22.176004827022552,4606.7762016654015
YE150445,2025,917.5943145751953,1366.1570434570312,953.2936248779297,1788.374843597412,231.86911392211914,24.780576825141907,5282.069517254829
YE150445,2030,957.1853332519531,1584.347900390625,1065.5266723632812,2094.111167907715,291.8150358200073,28.839579194784164,6021.825688928366
YE150446,2015,23.879871368408203,37.26526737213135,28.039241313934326,42.80167865753174,6.0069811046123505,0.6558593176305294,138.6488991342485
YE150446,2020,27.99740767478943,41.081841468811035,29.774667739868164,52.37955105304718,6.7766678631305695,0.764390298165381,158.77452609781176
YE150446,2025,31.62946844100952,47.09268093109131,32.858126640319824,61.63645315170288,7.992157936096191,0.8542221086099744,182.0631092088297
YE150446,2030,32.99524760246277,54.61552715301514,36.728031635284424,72.17738771438599,10.058750987052917,0.9941679574549198,207.56911304965615
YE150447,2015,1595.0633544921875,2499.70361328125,1887.566162109375,2873.104522705078,401.8685188293457,43.771761536598206,9301.077932953835
YE150447,2020,1979.8954467773438,2916.9447631835938,2121.2044982910156,3721.238327026367,480.0160484313965,54.01645064353943,11273.315534353256
YE150447,2025,2262.190460205078,3381.496337890625,2367.2760620117188,4427.920379638672,572.6458835601807,61.05647301673889,13072.585596323013
YE150447,2030,2409.76318359375,4004.265625,2701.46630859375,5293.972076416016,736.0213031768799,72.56812238693237,15218.056619167328
YE151026,2015,310.70392990112305,505.5455856323242,426.0455093383789,616.6718873977661,72.47478342056274,7.265200167894363,1938.7068958580494
YE151026,2020,374.9211006164551,573.6577835083008,464.91419982910156,773.7400379180908,84.32828712463379,8.71264073252678,2280.274049729109
YE151026,2025,427.0287208557129,662.6033935546875,516.9298553466797,912.313154220581,100.54420757293701,9.811839953064919,2629.231171503663
YE151026,2030,446.11316680908203,769.8330535888672,578.8421173095703,1066.7463569641113,126.99648427963257,11.439463898539543,2999.970642849803
YE150448,2015,361.90296936035156,566.6821441650391,427.2227249145508,650.1507844924927,90.9806900024414,9.933349892497063,2106.8726628273726
YE150448,2020,424.47613525390625,625.0045471191406,453.88018798828125,795.9369506835938,102.68050956726074,11.581463500857353,2413.55979411304
YE150448,2025,479.6732482910156,716.6410064697266,501.04400634765625,936.8032817840576,121.12946462631226,12.945909157395363,2768.2369166761637
YE150448,2030,500.52647399902344,831.3736419677734,560.2112121582031,1097.3144130706787,152.49168300628662,15.071088939905167,3156.9885131418705
YE150449,2015,70.17293310165405,110.4694938659668,83.5395565032959,126.52002334594727,17.62394481897354,1.9241448920220137,410.25009652785957
YE150449,2020,82.35843658447266,121.92603492736816,88.81796264648438,154.9819827079773,19.90333843231201,2.2447405084967613,470.23249580711126
YE150449,2025,93.10804748535156,139.86051750183105,98.09613227844238,182.47296953201294,23.489180088043213,2.510242000222206,539.5370888859034
YE150449,2030,97.12710666656494,162.21016693115234,109.64778518676758,213.6727933883667,29.561493396759033,2.9214662835001945,615.1408118531108
YE150724,2015,58.98201370239258,85.1754093170166,68.5565185546875,120.63627052307129,14.094651222229004,1.3491315692663193,348.7939948886633
YE150724,2020,73.54462623596191,99.22905158996582,75.86788368225098,153.02943801879883,16.26200807094574,1.5916564129292965,419.5246640108526
YE150724,2025,81.34383869171143,111.40537643432617,81.9326229095459,176.37743425369263,18.958517253398895,1.7434325069189072,471.7612220495939
YE150724,2030,83.86242771148682,127.6267032623291,90.4522819519043,203.97052717208862,23.67370629310608,2.0116111487150192,531.5972575396299
YE150821,2015,597.390251159668,1043.008529663086,833.0925445556641,1156.3476333618164,147.04380178451538,16.044025868177414,3792.926786392927
YE150821,2020,710.2698135375977,1166.248291015625,897.0704803466797,1432.3884773254395,168.32667446136475,18.953079283237457,4393.256815969944
YE150821,2025,809.9361038208008,1347.8201599121094,999.1999969482422,1697.200839996338,200.34711837768555,21.373560190200806,5075.877779245377
YE150821,2030,844.7480392456055,1563.9963684082031,1116.6839599609375,1986.724552154541,251.98410892486572,24.8734113574028,5789.010440051556
YE150522,2015,1217.9364318847656,1795.9957580566406,1605.7327575683594,2844.2484130859375,331.8451690673828,30.86294400691986,7826.621473670006
YE150522,2020,1485.8973236083984,2060.3265686035156,1767.6695556640625,3612.341094970703,391.3108139038086,37.429593443870544,9354.974950194359
YE150522,2025,1709.7852172851562,2406.007568359375,1984.7365417480469,4314.113563537598,473.96349906921387,42.58134913444519,10931.187739133835
YE150522,2030,1857.4533386230469,2905.4274291992188,2312.2048950195312,5252.70393371582,625.2234954833984,51.82608771324158,13004.839179754257
YE150823,2015,4278.143096923828,7461.16650390625,5964.072509765625,8283.57406616211,1052.0808563232422,114.65615844726562,27153.69319152832
YE150823,2020,5080.816467285156,8334.0322265625,6414.896240234375,10248.975952148438,1203.1054382324219,135.31347513198853,31417.13979959488
YE150823,2025,5787.734619140625,9622.275390625,7137.864013671875,12130.218566894531,1430.6068725585938,152.45521354675293,36261.15467643738
YE150823,2030,6031.3167724609375,11156.58837890625,7970.4324951171875,14186.573516845703,1797.9123077392578,177.28663396835327,41320.11010503769
YE150824,2015,654.9204711914062,1143.4529266357422,913.3215179443359,1267.7068786621094,161.2044858932495,17.589110016822815,4158.195390343666
YE150824,2020,778.6706314086914,1278.5609741210938,983.4606170654297,1570.3311462402344,184.5369691848755,20.778331845998764,4816.3386698663235
YE150824,2025,887.9350280761719,1477.6187133789062,1095.4254913330078,1860.6456756591797,219.64105796813965,23.43188950419426,5564.6978559195995
YE150824,2030,926.0994720458984,1714.6132202148438,1224.2234344482422,2178.051166534424,276.2508201599121,27.268788874149323,6346.50690227747
YE151027,2015,366.89550399780273,602.6997833251953,509.1262969970703,732.0253734588623,84.88977527618408,8.36526669561863,2304.0019997507334
YE151027,2020,411.02996826171875,635.1618194580078,516.0238189697266,852.7540416717529,91.68659400939941,9.304368406534195,2515.9606107771397
YE151027,2025,443.4629135131836,695.2508697509766,543.8817825317383,952.471227645874,103.48989486694336,9.910328954458237,2748.467017263174
YE151027,2030,440.55730056762695,768.6084136962891,579.5393524169922,1059.086986541748,124.19395780563354,10.963276237249374,2982.949287265539
YE150521,2015,9201.127746582031,13557.67626953125,12145.06982421875,21499.119689941406,2502.9432983398438,231.77554559707642,59137.71237421036
YE150521,2020,10886.5556640625,15082.69091796875,12969.622314453125,26482.54718017578,2861.3495483398438,272.41256046295166,68555.17818546295
YE150521,2025,12339.542724609375,17350.830078125,14343.93896484375,31151.30633544922,3414.4205627441406,305.3372507095337,78905.37591648102
YE150521,2030,12735.681884765625,19906.43408203125,15874.96240234375,36033.02209472656,4279.869216918945,353.1644744873047,89183.13415527344
YE150827,2015,945.7482757568359,1651.2213745117188,1318.8963928222656,1830.652187347412,232.78991508483887,25.399833858013153,6004.707979381084
YE150827,2020,1124.451675415039,1846.3262329101562,1420.181884765625,2267.661605834961,266.4835395812988,30.005259931087494,6955.110198438168
YE150827,2025,1282.2366943359375,2133.778564453125,1581.8665466308594,2686.8948669433594,317.1761722564697,33.83718776702881,8035.79003238678
YE150827,2030,1337.348648071289,2476.014404296875,1767.8593444824219,3145.2492446899414,398.92440032958984,39.377919137477875,9164.773961007595
YE150523,2015,2450.6700897216797,3611.0127563476562,3234.7731323242188,5726.173065185547,666.6452865600586,61.732133626937866,15751.006463766098
YE150523,2020,2840.1526489257812,3934.8667602539062,3383.5960693359375,6908.932159423828,746.4867248535156,71.06864511966705,17885.103007912636
YE150523,2025,3217.94189453125,4524.800109863281,3740.6541748046875,8123.728744506836,890.422534942627,79.62665605545044,20577.174114704132
YE150523,2030,3335.667266845703,5213.7952880859375,4157.89208984375,9437.592102050781,1120.962314605713,92.49909329414368,23358.40815472603
YE150524,2015,864.2995147705078,1273.633056640625,1140.4830017089844,2018.9699897766113,235.17904472351074,21.78571218252182,5554.350319802761
YE150524,2020,1043.2146377563477,1445.4232482910156,1242.4902648925781,2537.1192474365234,274.2557077407837,26.118961930274963,6568.6220680475235
YE150524,2025,1195.2786254882812,1680.82373046875,1389.0706176757812,3016.8391876220703,330.8107318878174,29.59308099746704,7642.415974140167
YE150524,2030,1295.1836700439453,2024.5726318359375,1614.0336303710938,3663.7179412841797,435.33358001708984,35.934767723083496,9068.77622127533
YE150621,2015,3881.52880859375,5903.71337890625,5397.496337890625,9278.276596069336,971.4713821411133,106.71662282943726,25539.20312643051
YE150621,2020,4614.412078857422,6599.5723876953125,5792.0098876953125,11465.172332763672,1114.6167068481445,126.02047204971313,29711.803865909576
YE150621,2025,5276.249572753906,7651.8680419921875,6462.3004150390625,13559.912231445312,1339.4426193237305,142.48655128479004,34432.25943183899
YE150621,2030,5535.53857421875,8928.4716796875,7269.976806640625,15882.909240722656,1705.1549224853516,168.28678607940674,39490.33800983429
YE150622,2015,87.60406970977783,133.2749137878418,91.55037879943848,245.94646453857422,35.23563528060913,2.2612582445144653,595.8727203607559
YE150622,2020,109.51595878601074,156.5699291229248,103.37292861938477,323.1181831359863,42.608498334884644,2.8091901130974293,737.9946881122887
YE150622,2025,143.08670043945312,208.27552032470703,131.8000831604004,446.4159240722656,58.78612399101257,3.627972424030304,991.992324411869
YE150622,2030,169.61367988586426,273.90308380126953,167.50928497314453,602.4589748382568,84.85208892822266,4.790336988866329,1303.1274494156241
YE150822,2015,1848.0986328125,3226.6724853515625,2577.27197265625,3577.300567626953,454.89770889282227,49.63413369655609,11733.875501036644
YE150822,2020,2197.30517578125,3607.9293823242188,2775.1953735351562,4431.266098022461,520.7388572692871,58.63368034362793,13591.068567276001
YE150822,2025,2505.634735107422,4169.6439208984375,3091.1453857421875,5250.494964599609,619.7979393005371,66.12167942523956,15702.838625073433
YE150822,2030,2613.329864501953,4838.4110107421875,3454.5963745117188,6146.171478271484,779.5431861877441,76.94888710975647,17909.000801324844
YE150825,2015,2972.580535888672,5186.396240234375,4144.724304199219,5755.390090942383,731.2962036132812,79.73024666309357,18870.117621541023
YE150825,2020,3538.0031127929688,5805.3604736328125,4467.682067871094,7136.696014404297,838.0426979064941,94.2871663570404,21880.071532964706
YE150825,2025,4033.923309326172,6708.3935546875,4975.6368408203125,8454.61784362793,997.3627166748047,106.31587672233582,25276.250141859055
YE150825,2030,4299.602996826172,7955.2584228515625,5682.6995849609375,10113.660339355469,1281.9892387390137,126.44430541992188,29459.654888153076
YE150826,2015,965.9824295043945,1668.5069274902344,1325.6697082519531,1855.8753471374512,238.29648399353027,26.002441942691803,6080.333338320255
YE150826,2020,1223.4988708496094,1984.3174438476562,1517.1248474121094,2446.8333282470703,290.67020893096924,32.735449612140656,7495.180148899555
YE150826,2025,1393.9374237060547,2291.7282104492188,1688.6105041503906,2897.563674926758,345.6545581817627,36.88337987661362,8654.377751290798
YE150826,2030,1464.8270568847656,2677.4882202148438,1899.6116638183594,3416.12149810791,438.1056480407715,43.25229239463806,9939.406379461288
YE230524,2015,136.57382678985596,199.0825309753418,121.28942489624023,204.67180919647217,19.609733939170837,1.9204601384699345,683.1477859355509
YE230524,2020,153.9987564086914,210.8905372619629,123.73737335205078,241.17828607559204,21.30735158920288,2.1494802348315716,753.2617849223316
YE230524,2025,164.91281700134277,229.62950134277344,129.33930206298828,269.720383644104,23.93510866165161,2.2733784057199955,819.8104911185801
YE230524,2030,164.08283615112305,253.52017974853516,137.71541213989258,300.93794536590576,28.882027506828308,2.526815865188837,887.6652167774737
YE150828,2015,1471.7332611083984,2569.560546875,2052.4105224609375,2848.7830696105957,362.25773429870605,39.526138961315155,9344.271273314953
YE150828,2020,1750.0054016113281,2873.4725952148438,2210.2560424804688,3529.204833984375,414.73336601257324,46.6977733373642,10824.370012640953
YE150828,2025,1995.5692901611328,3320.8402099609375,2461.888916015625,4181.665328979492,493.6272830963135,52.661478996276855,12506.252507209778
YE150828,2030,2081.341018676758,3853.4681396484375,2751.3530883789062,4895.011093139648,620.8536205291748,61.28461933135986,14263.311579704285
YE150829,2015,4586.329986572266,7996.39208984375,6390.5546875,8878.369598388672,1127.9897727966309,122.94263172149658,29102.578766822815
YE150829,2020,5466.112854003906,8960.561767578125,6895.22705078125,11022.226165771484,1294.4608917236328,145.5937523841858,33784.182482242584
YE150829,2025,6232.4869384765625,10354.80419921875,7679.457763671875,13058.105072021484,1540.6110305786133,164.17106294631958,39029.636066913605
YE150829,2030,6499.8907470703125,12014.6708984375,8581.81396484375,15283.914916992188,1937.6261978149414,191.04183435440063,44508.95855951309
YE150831,2015,3697.0758056640625,6442.65771484375,5138.24267578125,7129.218292236328,906.2846794128418,98.89652872085571,23412.375696659088
YE150831,2020,4391.0555419921875,7196.979248046875,5527.979736328125,8823.501693725586,1036.5592041015625,116.7270770072937,27092.80250120163
YE150831,2025,5005.8101806640625,8315.469604492188,6155.869873046875,10452.348876953125,1233.4100303649902,131.6029827594757,31294.511548280716
YE150831,2030,5220.600524902344,9648.459228515625,6879.23876953125,12234.46371459961,1551.1672286987305,153.13891410827637,35687.068380355835
YE150832,2015,1977.3222961425781,3452.28955078125,2757.4813232421875,3827.4342651367188,486.70527267456055,53.10465621948242,12554.337364196777
YE150832,2020,2375.7492065429688,3900.9308471679688,3000.5703125,4791.13126373291,563.028263092041,63.39535629749298,14694.805249333382
YE150832,2025,2709.3240661621094,4508.6044921875,3342.4323120117188,5677.320648193359,670.1828498840332,71.49687278270721,16979.361241221428
YE150832,2030,2830.616455078125,5240.703125,3741.83056640625,6657.197967529297,844.3586845397949,83.3468668460846,19398.05366539955
YE150833,2015,2033.5010223388672,3550.374267578125,2835.825439453125,3936.177444458008,500.5333194732666,54.613462805747986,12911.02495610714
YE150833,2020,2419.5654296875,3972.8760986328125,3055.9100341796875,4879.494400024414,573.4122257232666,64.56456875801086,14965.822757005692
YE150833,2025,2759.082977294922,4591.408630371094,3403.818603515625,5781.589447021484,682.4912719726562,72.80998349189758,17291.20091366768
YE150833,2030,2877.6717224121094,5327.8223876953125,3804.0331420898438,6767.86442565918,858.3949851989746,84.73237025737762,19720.519033312798
YE150921,2015,2439.4186401367188,4748.21240234375,4654.3868408203125,6953.16926574707,795.9090614318848,67.14419269561768,19658.240403175354
YE150921,2020,2888.8698120117188,5289.555419921875,4978.0985107421875,8548.704284667969,909.8766403198242,79.0391161441803,22694.143783807755
YE150921,2025,3268.4118041992188,6055.53662109375,5495.418701171875,9988.417724609375,1082.0918083190918,88.42112720012665,25978.297786593437
YE150921,2030,3399.6756591796875,7015.1214599609375,6127.3270263671875,11604.7001953125,1365.2470932006836,102.78872466087341,29614.86015868187
YE150922,2015,1881.67822265625,3644.13134765625,3507.2293701171875,5226.440101623535,620.4902420043945,52.62270641326904,14932.591990470886
YE150922,2020,2301.2921752929688,4190.949523925781,3873.6838989257812,6636.674407958984,731.6446990966797,63.92532539367676,17798.170030593872
YE150922,2025,2672.9004821777344,4925.1610107421875,4390.31396484375,7966.632476806641,892.6304779052734,73.39014852046967,20921.028560996056
YE150922,2030,2802.9937744140625,5750.63818359375,4933.9404296875,9334.369903564453,1134.3077430725098,85.96156227588654,24042.211596608162
YE151024,2015,1151.0130081176758,1873.96337890625,1582.4112243652344,2292.1153450012207,268.41229820251465,26.881262063980103,7194.796516656876
YE151024,2020,1403.5623016357422,2148.8614501953125,1744.8799438476562,2906.0169067382812,315.6189422607422,32.57739770412445,8551.516942381859
YE151024,2025,1614.7094268798828,2506.9937133789062,1959.6204223632812,3460.7562713623047,380.11153984069824,37.05619102716446,9959.247564852238
YE151024,2030,1698.0534057617188,2932.2415771484375,2209.5752868652344,4074.76904296875,483.2996349334717,43.482756555080414,11441.421704232693
YE151021,2015,3424.14306640625,5709.484619140625,4890.0880126953125,7094.798385620117,831.3801116943359,81.74487137794495,22031.639066934586
YE151021,2020,4094.5709228515625,6416.074951171875,5281.212890625,8809.013763427734,957.4452362060547,97.08384823799133,25655.401612520218
YE151021,2025,4687.357635498047,7442.55908203125,5896.5460205078125,10427.748016357422,1146.7262992858887,109.83398568630219,29710.771039366722
YE151021,2030,4936.266296386719,8714.674560546875,6651.3218994140625,12279.925842285156,1459.4390869140625,129.05145525932312,34170.6791408062
YE151022,2015,838.2457122802734,1388.81494140625,1158.3144836425781,1658.4750785827637,197.15859127044678,20.017901360988617,5261.026708543301
YE151022,2020,932.8328247070312,1455.0635070800781,1166.5581665039062,1919.2629623413086,211.63598251342773,22.17363452911377,5707.527077674866
YE151022,2025,998.7977294921875,1581.5854187011719,1220.1728210449219,2128.5152893066406,237.16432094573975,23.50958412885666,6189.745163619518
YE151022,2030,985.2013931274414,1737.2194213867188,1290.6426086425781,2350.9279022216797,282.74498748779297,25.90645444393158,6672.6427673101425
YE151029,2015,706.2059173583984,1152.5033721923828,971.9886474609375,1403.944974899292,164.31389713287354,16.384857714176178,4415.3416667580605
YE151029,2020,797.2510681152344,1223.6103210449219,992.4197692871094,1648.0185661315918,178.86155128479004,18.37844216823578,4858.539718031883
YE151029,2025,862.5290832519531,1342.6448059082031,1048.3541412353516,1845.757137298584,202.52825546264648,19.650695502758026,5321.464118659496
YE151029,2030,861.5355834960938,1491.7278137207031,1122.6110076904297,2063.4840774536133,244.52281856536865,21.891509354114532,5805.772810280323
YE151023,2015,2407.4676208496094,4116.334045410156,3904.8193969726562,5767.930404663086,557.8049621582031,53.34074008464813,16807.69717013836
YE151023,2020,2755.9371032714844,4424.864501953125,4020.4141845703125,6819.371688842773,615.9216575622559,60.70947504043579,18697.218611240387
YE151023,2025,3047.8327026367188,4955.7650146484375,4325.5040283203125,7749.498291015625,715.007511138916,66.47899639606476,20860.086544156075
YE151023,2030,3108.22900390625,5617.8408203125,4715.208984375,8790.336853027344,883.382568359375,75.78107023239136,23190.77930021286
YE151025,2015,684.1896514892578,1114.7724609375,939.7895965576172,1358.9725971221924,159.4091558456421,15.941323190927505,4273.074785143137
YE151025,2020,826.5794143676758,1266.4000244140625,1026.6767272949219,1707.0463180541992,185.71263027191162,19.142467111349106,5031.55758151412
YE151025,2025,941.9015655517578,1463.4202270507812,1142.0827026367188,2013.646728515625,221.52466106414795,21.567537426948547,5804.143422245979
YE151025,2030,982.726936340332,1698.0718688964844,1277.2227478027344,2351.4006729125977,279.42995262145996,25.110458254814148,6613.962636828423
YE151028,2015,398.4202461242676,648.8802795410156,546.9686660766602,791.1763534545898,92.86152219772339,9.293430536985397,2487.600497931242
YE151028,2020,444.05083084106445,680.0997924804688,551.3139343261719,916.8860492706299,99.79558277130127,10.292659431695938,2702.438849121332
YE151028,2025,472.6679458618164,734.18359375,572.9314498901367,1010.3570404052734,111.19129085540771,10.830667033791542,2912.161987796426
YE151028,2030,463.6512985229492,800.9911651611328,602.4429779052734,1109.2846908569336,131.85867834091187,11.853536874055862,3120.082347661257
YE151030,2015,917.2866973876953,1492.5148010253906,1257.8079223632812,1820.5913772583008,213.96626377105713,21.44896736741066,5723.616029173136
YE151030,2020,1101.7032623291016,1685.6896362304688,1366.1472473144531,2273.629928588867,247.79809761047363,25.602027744054794,6700.570199817419
YE151030,2025,1252.8308639526367,1943.9676208496094,1516.5858154296875,2676.5741653442383,294.9799003601074,28.786337196826935,7713.724703133106
YE151030,2030,1307.9531860351562,2257.063201904297,1697.0994262695312,3127.5794067382812,372.3393440246582,33.53922212123871,8795.573787093163
YE151031,2015,2477.713409423828,4077.394287109375,3516.7086181640625,5129.165298461914,565.9089469909668,56.50534498691559,15823.395905137062
YE151031,2020,3014.9473266601562,4664.739013671875,3865.4354858398438,6480.023971557617,664.4007759094238,68.35996627807617,18757.906539916992
